,Province_State,Lat,Long_,date,confirmed,Population,deaths,Incidence_Rate,Mortality_Rate
9479,Northern Mariana Islands,15.0979,145.6739,6/30/20,30,55144.0,2,54.40301755404033,6.666666666666667
9480,Ohio,3547.3389435400018,-7289.51590458,6/30/20,51789,11689100.0,2863,443.0537851502682,5.528200969317809
9481,Oklahoma,2733.6474108,-7488.35776672,6/30/20,13757,3956971.0,387,347.66491844393096,2.8131133241258994
9482,Oregon,1601.7264242899996,-4373.1691055,6/30/20,8656,4217737.0,207,205.22853843186525,2.391404805914972
9483,Pennsylvania,2734.8112497699994,-5200.22629518,6/30/20,91139,12801989.0,6649,711.9128129230544,7.295449807436992
9484,Puerto Rico,1422.70343,-5179.780198999999,6/30/20,7465,3754939.0,153,198.80482745525293,2.0495646349631613
9485,Rhode Island,208.27571053,-357.32052549,6/30/20,16813,1059361.0,950,1587.088820524826,5.65038957949206
9486,South Carolina,1562.0437180300005,-3725.2363858399995,6/30/20,36399,5148714.0,739,706.9532314282751,2.0302755570207975
9487,South Dakota,2921.9978651999995,-6554.50198811,6/30/20,6764,884659.0,91,764.5883894246258,1.345357776463631
9488,Tennessee,3409.0847101599993,-8180.328683919998,6/30/20,43509,6829174.0,604,637.1048680264993,1.3882185294996436
9489,Texas,8041.803434339999,-25057.879425249983,6/30/20,163060,28995881.0,2455,562.3557359750511,1.5055807678155282
9490,Utah,1388.55098628,-3904.519943400001,6/30/20,22217,3205958.0,172,692.9909874053247,0.7741819327541972
9491,Vermont,618.2329411800001,-1017.58132988,6/30/20,1208,623989.0,56,193.5931562896141,4.635761589403973
9492,Virgin Islands,18.3358,-64.8963,6/30/20,81,107268.0,6,75.51180221501286,7.4074074074074066
9493,Virginia,4996.297993259999,-10442.323660759994,6/30/20,62787,8535519.0,1763,735.5967457866358,2.807906095210792
9494,Washington,1842.11767038,-4708.049596200001,6/30/20,32824,7614893.0,1332,431.0500488976011,4.058006336826712
9495,West Virginia,2134.78395387,-4433.959998229999,6/30/20,2905,1792147.0,93,162.09607805609696,3.201376936316695
9496,Wisconsin,3196.450331630001,-6465.454558629999,6/30/20,28659,5822434.0,784,492.21682890694854,2.735615338986008
9497,Wyoming,990.9983666200001,-2464.5245707,6/30/20,1487,578759.0,20,256.9290499154225,1.3449899125756557
9498,US,,,6/30/20,2636414,339573798.0,127432,776.3891135086931,4.833535249016277
9499,Alabama,2203.24678369,-5809.578199250002,7/1/20,38962,4903185.0,972,794.6263500153472,2.4947384631179097
9500,Alaska,1747.1777653900003,-4293.070291,7/1/20,975,731545.0,14,133.27956585035778,1.435897435897436
9501,American Samoa,-14.270999999999999,-170.132,7/1/20,0,55641.0,0,0.0,
9502,Arizona,505.13855463,-1671.9484819,7/1/20,84105,7278717.0,1725,1155.4921011491447,2.051007668985197
9503,Arkansas,2618.39170427,-6932.548370129999,7/1/20,21197,3017804.0,277,702.3981676742426,1.3067886965136575
9504,California,2194.94977547,-7002.258461499999,7/1/20,238681,39512223.0,6169,604.0687713267866,2.5846213146417183
9505,Colorado,2491.870365929999,-6751.119357399998,7/1/20,33012,5758736.0,1697,573.2507967026098,5.140554949715255
9506,Connecticut,332.90944112,-581.25463743,7/1/20,46572,3565287.0,4324,1306.262300903125,9.284548655844715
9507,Delaware,117.32783047000001,-226.59971236999996,7/1/20,11510,973764.0,509,1182.0112470783477,4.4222415291051265
9509,District of Columbia,38.90417773,-77.01655992,7/1/20,10365,705749.0,553,1468.6524529258984,5.335262904003859
9510,Florida,1939.0305769000004,-5540.949841920001,7/1/20,158997,21477737.0,3550,740.2874893197546,2.2327465298087388
9511,Georgia,5216.5566110300015,-13288.811358250005,7/1/20,84242,10617423.0,2827,793.4317018357468,3.3558082666603357
9513,Guam,13.4443,144.7937,7/1/20,267,164229.0,5,162.57786383647223,1.8726591760299627
9514,Hawaii,105.14141503,-786.6161824,7/1/20,926,1415872.0,18,65.40139221624554,1.9438444924406046
9515,Idaho,1947.5896553700004,-5036.245496399999,7/1/20,6370,1787065.0,92,356.45038093186315,1.4442700156985873
9516,Illinois,4064.04900553,-9096.1896671,7/1/20,144013,12671821.0,6951,1136.4822782771316,4.8266475943144025
9517,Indiana,3665.036491239999,-7932.1082973199955,7/1/20,45952,6732219.0,2650,682.5684072369006,5.766887186629526
9518,Iowa,4160.9610923300015,-9253.08642292,7/1/20,29514,3155070.0,717,935.4467571242477,2.4293555600731853
9519,Kansas,4040.9647841699993,-10298.87791087,7/1/20,14830,2913314.0,277,509.0422796856089,1.8678354686446395
9520,Kentucky,4514.657262000001,-10223.986874159998,7/1/20,15842,4467673.0,572,354.59175279838075,3.6106552203004667
9521,Louisiana,1989.9153525399995,-5876.747945990001,7/1/20,60178,4648794.0,3238,1294.4862689118943,5.3807039117285385
9522,Maine,715.0030145,-1112.38029805,7/1/20,3294,1344212.0,105,245.0506318943738,3.1876138433515484
9523,Maryland,936.35809657,-1840.2112226099998,7/1/20,67918,6045680.0,3205,1123.4137433671647,4.718925763420596
9524,Massachusetts,630.9941489099999,-1071.27703141,7/1/20,109143,6892503.0,8081,1583.5031192587078,7.4040479004608635
9525,Michigan,3655.6204674499986,-7070.080729440003,7/1/20,71089,9986857.0,6198,711.8255523234186,8.7186484547539
9526,Minnesota,3963.0251292199996,-8215.492913339998,7/1/20,36716,5639632.0,1482,651.0353867060829,4.036387406035516
9527,Mississippi,2689.00357846,-7350.949515640001,7/1/20,27900,2976149.0,1082,937.4530643459047,3.878136200716846
9528,Missouri,4460.9847262700005,-10729.940478620003,7/1/20,22104,6626371.0,1033,333.5762516164579,4.673362287368802
9529,Montana,2630.5827033899996,-6143.222113400001,7/1/20,1016,1068778.0,22,95.06183697643478,2.1653543307086616
9530,Nebraska,3842.9269300899973,-9210.62813682,7/1/20,19310,1934408.0,276,998.2382206856051,1.4293112377006731
9531,Nevada,667.3519446600001,-1998.5878900999996,7/1/20,19101,3080156.0,511,620.1309284334949,2.6752526045756766
9532,New Hampshire,434.78972876,-715.77656705,7/1/20,5802,1359711.0,373,426.7083225773712,6.428817649086521
9533,New Jersey,846.0152591300001,-1567.07144401,7/1/20,171928,8882190.0,15078,1935.6487532916994,8.769950211716534
9534,New Mexico,1140.1288462999999,-3494.2745445,7/1/20,12276,2096829.0,500,585.4554663255802,4.072987943955686
9535,New York,2637.7373826599996,-4679.39936508,7/1/20,394079,26161672.0,32043,1506.3219200974615,8.131110767130448
9536,North Carolina,3562.420971000001,-7950.109873960003,7/1/20,66751,10488084.0,1398,636.4460849093123,2.094350646432263
9537,North Dakota,2511.8558565800004,-5313.217852090001,7/1/20,3615,762062.0,80,474.3708517154772,2.2130013831258646
9538,Northern Mariana Islands,15.0979,145.6739,7/1/20,30,55144.0,2,54.40301755404033,6.666666666666667
9539,Ohio,3547.3389435400018,-7289.51590458,7/1/20,52865,11689100.0,2876,452.2589420913501,5.440272391941738
9540,Oklahoma,2733.6474108,-7488.35776672,7/1/20,14119,3956971.0,389,356.8133301962536,2.755152631206176
9541,Oregon,1601.7264242899996,-4373.1691055,7/1/20,8931,4217737.0,208,211.7486225433212,2.3289665211062593
9542,Pennsylvania,2734.8112497699994,-5200.22629518,7/1/20,91775,12801989.0,6684,716.8807909458444,7.283029147371288
9543,Puerto Rico,1422.70343,-5179.780198999999,7/1/20,7537,3754939.0,153,200.72230201342816,2.0299854053336874
9544,Rhode Island,208.27571053,-357.32052549,7/1/20,16853,1059361.0,956,1590.8646816335508,5.67258054945707
9545,South Carolina,1562.0437180300005,-3725.2363858399995,7/1/20,37919,5148714.0,766,736.4751664201974,2.0200954666526014
9546,South Dakota,2921.9978651999995,-6554.50198811,7/1/20,6826,884659.0,93,771.5967395346681,1.3624377380603574
9547,Tennessee,3409.0847101599993,-8180.328683919998,7/1/20,45315,6829174.0,609,663.5502331614335,1.343925852366766
9548,Texas,8041.803434339999,-25057.879425249983,7/1/20,172368,28995881.0,2503,594.4568471639127,1.452125684581825
9549,Utah,1388.55098628,-3904.519943400001,7/1/20,22716,3205958.0,173,708.5557577485419,0.76157774256031
9550,Vermont,618.2329411800001,-1017.58132988,7/1/20,1210,623989.0,56,193.91367476029225,4.628099173553719
9551,Virgin Islands,18.3358,-64.8963,7/1/20,90,107268.0,6,83.9020024611254,6.666666666666667
9552,Virginia,4996.297993259999,-10442.323660759994,7/1/20,63203,8535519.0,1786,740.4704974589125,2.8258152302897015
9553,Washington,1842.11767038,-4708.049596200001,7/1/20,33435,7614893.0,1339,439.07379919849166,4.004785404516226
9554,West Virginia,2134.78395387,-4433.959998229999,7/1/20,2979,1792147.0,93,166.22520362447946,3.121852970795569
9555,Wisconsin,3196.450331630001,-6465.454558629999,7/1/20,29199,5822434.0,786,501.49130071719145,2.691873009349635
9556,Wyoming,990.9983666200001,-2464.5245707,7/1/20,1514,578759.0,20,261.594204150605,1.321003963011889
9557,US,,,7/1/20,2687588,339573798.0,128105,791.4591808405665,4.766541597893725
9558,Alabama,2203.24678369,-5809.578199250002,7/2/20,40111,4903185.0,985,818.0600976712076,2.4556854728129442
9559,Alaska,1747.1777653900003,-4293.070291,7/2/20,1014,731545.0,14,138.6107484843721,1.3806706114398422
9560,American Samoa,-14.270999999999999,-170.132,7/2/20,0,55641.0,0,0.0,
9561,Arizona,505.13855463,-1671.9484819,7/2/20,87445,7278717.0,1764,1201.3793090183337,2.0172679970267025
9562,Arkansas,2618.39170427,-6932.548370129999,7/2/20,22075,3017804.0,279,731.49217112841,1.2638731596828994
9563,California,2194.94977547,-7002.258461499999,7/2/20,246550,39512223.0,6265,623.9841276457666,2.541066720746299
9564,Colorado,2491.870365929999,-6751.119357399998,7/2/20,33335,5758736.0,1701,578.8596664267992,5.102744862756862
9565,Connecticut,332.90944112,-581.25463743,7/2/20,46646,3565287.0,4326,1308.337870134999,9.274107104574883
9566,Delaware,117.32783047000001,-226.59971236999996,7/2/20,11731,973764.0,510,1204.7066845765503,4.3474554598925925
9568,District of Columbia,38.90417773,-77.01655992,7/2/20,10390,705749.0,554,1472.1947887988506,5.332050048123196
9569,Florida,1939.0305769000004,-5540.949841920001,7/2/20,169106,21477737.0,3617,787.3548316566126,2.1388951308646647
9570,Georgia,5216.5566110300015,-13288.811358250005,7/2/20,87709,10617423.0,2849,826.0855765094789,3.248241343533731
9572,Guam,13.4443,144.7937,7/2/20,280,164229.0,5,170.49363997832296,1.7857142857142856
9573,Hawaii,105.14141503,-786.6161824,7/2/20,946,1415872.0,18,66.81394928355105,1.9027484143763214
9574,Idaho,1947.5896553700004,-5036.245496399999,7/2/20,6593,1787065.0,92,368.92894214815914,1.3954193841953586
9575,Illinois,4064.04900553,-9096.1896671,7/2/20,144882,12671821.0,6987,1143.3400140358674,4.822545243715575
9576,Indiana,3665.036491239999,-7932.1082973199955,7/2/20,46387,6732219.0,2662,689.0298726170377,5.738676784443918
9577,Iowa,4160.9610923300015,-9253.08642292,7/2/20,30259,3155070.0,719,959.0595454300538,2.3761525496546483
9578,Kansas,4040.9647841699993,-10298.87791087,7/2/20,15002,2913314.0,280,514.9462090251858,1.866417810958539
9579,Kentucky,4514.657262000001,-10223.986874159998,7/2/20,16079,4467673.0,581,359.8965277897465,3.6134087940792337
9580,Louisiana,1989.9153525399995,-5876.747945990001,7/2/20,61561,4648794.0,3255,1324.2359201117538,5.28743847565829
9581,Maine,715.0030145,-1112.38029805,7/2/20,3328,1344212.0,105,247.5799948222453,3.1550480769230766
9582,Maryland,936.35809657,-1840.2112226099998,7/2/20,68423,6045680.0,3212,1131.7668153127522,4.694327930666589
9583,Massachusetts,630.9941489099999,-1071.27703141,7/2/20,109338,6892503.0,8132,1586.332280160052,7.437487424317254
9584,Michigan,3655.6204674499986,-7070.080729440003,7/2/20,71678,9986857.0,6212,717.7233037381029,8.666536454700188
9585,Minnesota,3963.0251292199996,-8215.492913339998,7/2/20,37210,5639632.0,1495,659.7948234920293,4.017737167428111
9586,Mississippi,2689.00357846,-7350.949515640001,7/2/20,28770,2976149.0,1092,966.685471728734,3.795620437956204
9587,Missouri,4460.9847262700005,-10729.940478620003,7/2/20,22636,6626371.0,1044,341.6047788450118,4.612122283088885
9588,Montana,2630.5827033899996,-6143.222113400001,7/2/20,1083,1068778.0,22,101.33067858806974,2.0313942751615883
9589,Nebraska,3842.9269300899973,-9210.62813682,7/2/20,19452,1934408.0,282,1005.5789678289173,1.4497223935842072
9590,Nevada,667.3519446600001,-1998.5878900999996,7/2/20,19733,3080156.0,525,640.6493697072485,2.660517914153955
9591,New Hampshire,434.78972876,-715.77656705,7/2/20,5822,1359711.0,375,428.17922337908567,6.4410855376159395
9592,New Jersey,846.0152591300001,-1567.07144401,7/2/20,172356,8882190.0,15107,1940.467384732819,8.764998027338763
9593,New Mexico,1140.1288462999999,-3494.2745445,7/2/20,12520,2096829.0,503,597.0920852391873,4.017571884984025
9594,New York,2637.7373826599996,-4679.39936508,7/2/20,394954,26161672.0,32064,1509.6665075534927,8.11841378996035
9595,North Carolina,3562.420971000001,-7950.109873960003,7/2/20,68216,10488084.0,1409,650.4143178105743,2.0654978304210156
9596,North Dakota,2511.8558565800004,-5313.217852090001,7/2/20,3657,762062.0,80,479.8822143080222,2.1875854525567404
9597,Northern Mariana Islands,15.0979,145.6739,7/2/20,31,55144.0,2,56.21645147250834,6.451612903225806
9598,Ohio,3547.3389435400018,-7289.51590458,7/2/20,54166,11689100.0,2903,463.3889692106321,5.3594505778532655
9599,Oklahoma,2733.6474108,-7488.35776672,7/2/20,14531,3956971.0,395,367.2253347320463,2.718326336797192
9600,Oregon,1601.7264242899996,-4373.1691055,7/2/20,9294,4217737.0,209,220.35513357044312,2.248762642565096
9601,Pennsylvania,2734.8112497699994,-5200.22629518,7/2/20,92612,12801989.0,6712,723.4188374947049,7.247440936379734
9602,Puerto Rico,1422.70343,-5179.780198999999,7/2/20,7608,3754939.0,153,202.61314498051766,2.0110410094637223
9603,Rhode Island,208.27571053,-357.32052549,7/2/20,16941,1059361.0,959,1599.1715760727457,5.660822855793636
9604,South Carolina,1562.0437180300005,-3725.2363858399995,7/2/20,39701,5148714.0,784,771.0857507330957,1.9747613410241556
9605,South Dakota,2921.9978651999995,-6554.50198811,7/2/20,6893,884659.0,97,779.1702791697139,1.4072247207311765
9606,Tennessee,3409.0847101599993,-8180.328683919998,7/2/20,46890,6829174.0,620,686.6130515930623,1.3222435487310729
9607,Texas,8041.803434339999,-25057.879425249983,7/2/20,179137,28995881.0,2542,617.8015422259458,1.4190256619235557
9608,Utah,1388.55098628,-3904.519943400001,7/2/20,23270,3205958.0,176,725.836083941212,0.7563386334336055
9609,Vermont,618.2329411800001,-1017.58132988,7/2/20,1227,623989.0,56,196.63808176105667,4.5639771801141
9610,Virgin Islands,18.3358,-64.8963,7/2/20,92,107268.0,6,85.76649140470597,6.521739130434782
9611,Virginia,4996.297993259999,-10442.323660759994,7/2/20,63735,8535519.0,1816,746.7032760398049,2.849297874009571
9612,Washington,1842.11767038,-4708.049596200001,7/2/20,34151,7614893.0,1342,448.47642639233413,3.9296067465081546
9613,West Virginia,2134.78395387,-4433.959998229999,7/2/20,3053,1792147.0,93,170.35432919286197,3.0461840812315755
9614,Wisconsin,3196.450331630001,-6465.454558629999,7/2/20,29738,5822434.0,793,510.7485975796376,2.666621830654382
9615,Wyoming,990.9983666200001,-2464.5245707,7/2/20,1550,578759.0,20,267.81440979751505,1.2903225806451613
9616,US,,,7/2/20,2742049,339573798.0,128803,807.4972262730353,4.697326707144913
9617,Alabama,2203.24678369,-5809.578199250002,7/3/20,41865,4903185.0,1006,853.8327638055673,2.4029619013495758
9618,Alaska,1747.1777653900003,-4293.070291,7/3/20,1060,731545.0,15,144.8988100526967,1.4150943396226416
9619,American Samoa,-14.270999999999999,-170.132,7/3/20,0,55641.0,0,0.0,
9620,Arizona,505.13855463,-1671.9484819,7/3/20,91872,7278717.0,1798,1262.2004674724956,1.9570707070707072
9621,Arkansas,2618.39170427,-6932.548370129999,7/3/20,22622,3017804.0,281,749.6179341004253,1.2421536557333568
9622,California,2194.94977547,-7002.258461499999,7/3/20,250514,39512223.0,6315,634.0164662464068,2.520817199837135
9623,Colorado,2491.870365929999,-6751.119357399998,7/3/20,33595,5758736.0,1701,583.3745460809455,5.06325346033636
9624,Connecticut,332.90944112,-581.25463743,7/3/20,46717,3565287.0,4335,1310.3292946682834,9.27927735085729
9625,Delaware,117.32783047000001,-226.59971236999996,7/3/20,11923,973764.0,512,1224.42398774241,4.294221253040343
9627,District of Columbia,38.90417773,-77.01655992,7/3/20,10435,705749.0,555,1478.5709933701642,5.318639195016771
9628,Florida,1939.0305769000004,-5540.949841920001,7/3/20,178594,21477737.0,3684,831.5308079245035,2.0627792647009415
9629,Georgia,5216.5566110300015,-13288.811358250005,7/3/20,90493,10617423.0,2857,852.3066284540043,3.1571502768169912
9631,Guam,13.4443,144.7937,7/3/20,280,164229.0,5,170.49363997832296,1.7857142857142856
9632,Hawaii,105.14141503,-786.6161824,7/3/20,975,1415872.0,19,68.86215703114406,1.948717948717949
9633,Idaho,1947.5896553700004,-5036.245496399999,7/3/20,6994,1787065.0,93,391.3679692680456,1.3297111810122961
9634,Illinois,4064.04900553,-9096.1896671,7/3/20,145750,12671821.0,7005,1150.1898582689892,4.806174957118353
9635,Indiana,3665.036491239999,-7932.1082973199955,7/3/20,46915,6732219.0,2681,696.8727547336175,5.714590216348716
9636,Iowa,4160.9610923300015,-9253.08642292,7/3/20,30463,3155070.0,721,965.525329073523,2.3668056330630605
9637,Kansas,4040.9647841699993,-10298.87791087,7/3/20,15659,2913314.0,282,537.4978460955462,1.8008812823296507
9638,Kentucky,4514.657262000001,-10223.986874159998,7/3/20,16376,4467673.0,585,366.5442837915846,3.572300928187592
9639,Louisiana,1989.9153525399995,-5876.747945990001,7/3/20,63289,4648794.0,3278,1361.4068508950922,5.179415064229171
9640,Maine,715.0030145,-1112.38029805,7/3/20,3373,1344212.0,105,250.92768105031053,3.112955825674474
9641,Maryland,936.35809657,-1840.2112226099998,7/3/20,68961,6045680.0,3223,1140.665731563695,4.673656124476153
9642,Massachusetts,630.9941489099999,-1071.27703141,7/3/20,109628,6892503.0,8149,1590.539750218462,7.433319954756085
9643,Michigan,3655.6204674499986,-7070.080729440003,7/3/20,72175,9986857.0,6215,722.6998444055021,8.611014894354001
9644,Minnesota,3963.0251292199996,-8215.492913339998,7/3/20,37624,5639632.0,1503,667.1357280049479,3.9947905592175212
9645,Mississippi,2689.00357846,-7350.949515640001,7/3/20,29684,2976149.0,1103,997.3962997148328,3.7158064950815257
9646,Missouri,4460.9847262700005,-10729.940478620003,7/3/20,23160,6626371.0,1047,349.51257634080554,4.520725388601036
9647,Montana,2630.5827033899996,-6143.222113400001,7/3/20,1128,1068778.0,23,105.54109459588426,2.039007092198582
9648,Nebraska,3842.9269300899973,-9210.62813682,7/3/20,19660,1934408.0,284,1016.3316115317967,1.444557477110885
9649,Nevada,667.3519446600001,-1998.5878900999996,7/3/20,20718,3080156.0,528,672.6282694772602,2.548508543295685
9650,New Hampshire,434.78972876,-715.77656705,7/3/20,5857,1359711.0,376,430.75329978208606,6.419668772409083
9651,New Jersey,846.0152591300001,-1567.07144401,7/3/20,172742,8882190.0,15164,1944.8131598175676,8.778409419828414
9652,New Mexico,1140.1288462999999,-3494.2745445,7/3/20,12776,2096829.0,511,609.3009968862506,3.9996869129618036
9653,New York,2637.7373826599996,-4679.39936508,7/3/20,395872,26161672.0,32137,1513.1754575930775,8.118028049470535
9654,North Carolina,3562.420971000001,-7950.109873960003,7/3/20,70262,10488084.0,1419,669.9221707225075,2.0195838433292534
9655,North Dakota,2511.8558565800004,-5313.217852090001,7/3/20,3722,762062.0,80,488.4117040345798,2.14938205265986
9656,Northern Mariana Islands,15.0979,145.6739,7/3/20,31,55144.0,2,56.21645147250834,6.451612903225806
9657,Ohio,3547.3389435400018,-7289.51590458,7/3/20,55257,11689100.0,2903,472.7224508302607,5.253633023870279
9658,Oklahoma,2733.6474108,-7488.35776672,7/3/20,15069,3956971.0,398,380.8215930821833,2.6411838874510587
9659,Oregon,1601.7264242899996,-4373.1691055,7/3/20,9636,4217737.0,209,228.46374726541745,2.1689497716894977
9660,Pennsylvania,2734.8112497699994,-5200.22629518,7/3/20,93392,12801989.0,6746,729.5116407302022,7.223316772314544
9661,Puerto Rico,1422.70343,-5179.780198999999,7/3/20,7683,3754939.0,154,204.61051431195023,2.0044253546791615
9662,Rhode Island,208.27571053,-357.32052549,7/3/20,16991,1059361.0,960,1603.8914024586518,5.650050026484609
9663,South Carolina,1562.0437180300005,-3725.2363858399995,7/3/20,41532,5148714.0,793,806.6480290029705,1.9093710873543293
9664,South Dakota,2921.9978651999995,-6554.50198811,7/3/20,6978,884659.0,97,788.7785010947722,1.3900831183720264
9665,Tennessee,3409.0847101599993,-8180.328683919998,7/3/20,48712,6829174.0,633,713.2927056771434,1.2994744621448513
9666,Texas,8041.803434339999,-25057.879425249983,7/3/20,186799,28995881.0,2600,644.2259850631889,1.3918704061584912
9667,Utah,1388.55098628,-3904.519943400001,7/3/20,23866,3205958.0,181,744.4264709643732,0.7584010726556608
9668,Vermont,618.2329411800001,-1017.58132988,7/3/20,1236,623989.0,56,198.08041487910845,4.53074433656958
9669,Virgin Islands,18.3358,-64.8963,7/3/20,98,107268.0,6,91.35995823544766,6.122448979591836
9670,Virginia,4996.297993259999,-10442.323660759994,7/3/20,64393,8535519.0,1845,754.412239021435,2.8652182690665136
9671,Washington,1842.11767038,-4708.049596200001,7/3/20,34778,7614893.0,1352,456.71029126738875,3.8875150957501865
9672,West Virginia,2134.78395387,-4433.959998229999,7/3/20,3126,1792147.0,93,174.42765576707714,2.9750479846449136
9673,Wisconsin,3196.450331630001,-6465.454558629999,7/3/20,30317,5822434.0,796,520.6928923539537,2.625589603192928
9674,Wyoming,990.9983666200001,-2464.5245707,7/3/20,1582,578759.0,20,273.3434814836573,1.2642225031605563
9675,US,,,7/3/20,2795361,339573798.0,129442,823.196906376151,4.630600484159291
9676,Alabama,2203.24678369,-5809.578199250002,7/4/20,42862,4903185.0,1007,874.1664856618708,2.349400401287854
9677,Alaska,1747.1777653900003,-4293.070291,7/4/20,1107,731545.0,16,151.32356861163703,1.4453477868112015
9678,American Samoa,-14.270999999999999,-170.132,7/4/20,0,55641.0,0,0.0,
9679,Arizona,505.13855463,-1671.9484819,7/4/20,94567,7278717.0,1817,1299.2262235226347,1.9213890680681422
9680,Arkansas,2618.39170427,-6932.548370129999,7/4/20,23209,3017804.0,286,769.0691642001933,1.2322805808091688
9681,California,2194.94977547,-7002.258461499999,7/4/20,252895,39512223.0,6334,640.0424496490617,2.5045967694102296
9682,Colorado,2491.870365929999,-6751.119357399998,7/4/20,33849,5758736.0,1701,587.7852362046116,5.025259239563946
9683,Connecticut,332.90944112,-581.25463743,7/4/20,46717,3565287.0,4335,1310.3292946682834,9.27927735085729
9684,Delaware,117.32783047000001,-226.59971236999996,7/4/20,11996,973764.0,512,1231.9206707169292,4.26808936312104
9686,District of Columbia,38.90417773,-77.01655992,7/4/20,10447,705749.0,557,1480.2713145891812,5.331674164832009
9687,Florida,1939.0305769000004,-5540.949841920001,7/4/20,190052,21477737.0,3702,884.8790726881514,1.9478879464567593
9688,Georgia,5216.5566110300015,-13288.811358250005,7/4/20,93319,10617423.0,2857,878.9232566132102,3.061541593887633
9690,Guam,13.4443,144.7937,7/4/20,280,164229.0,5,170.49363997832296,1.7857142857142856
9691,Hawaii,105.14141503,-786.6161824,7/4/20,999,1415872.0,19,70.55722551191069,1.9019019019019021
9692,Idaho,1947.5896553700004,-5036.245496399999,7/4/20,7370,1787065.0,93,412.40805454754025,1.2618724559023067
9693,Illinois,4064.04900553,-9096.1896671,7/4/20,146612,12671821.0,7014,1156.9923533484257,4.784055875371729
9694,Indiana,3665.036491239999,-7932.1082973199955,7/4/20,47432,6732219.0,2687,704.5522434727689,5.664951931185698
9695,Iowa,4160.9610923300015,-9253.08642292,7/4/20,31061,3155070.0,721,984.4789497538882,2.3212388525804064
9696,Kansas,4040.9647841699993,-10298.87791087,7/4/20,15911,2913314.0,283,546.1477890814378,1.7786437056124693
9697,Kentucky,4514.657262000001,-10223.986874159998,7/4/20,16376,4467673.0,585,366.5442837915846,3.572300928187592
9698,Louisiana,1989.9153525399995,-5876.747945990001,7/4/20,63289,4648794.0,3278,1361.4068508950922,5.179415064229171
9699,Maine,715.0030145,-1112.38029805,7/4/20,3397,1344212.0,107,252.71311370527863,3.149838092434501
9700,Maryland,936.35809657,-1840.2112226099998,7/4/20,69341,6045680.0,3236,1146.9512114435431,4.666791652846079
9701,Massachusetts,630.9941489099999,-1071.27703141,7/4/20,109838,6892503.0,8172,1593.5865388814484,7.4400480707951715
9702,Michigan,3655.6204674499986,-7070.080729440003,7/4/20,72581,9986857.0,6218,726.7651874859127,8.56698033920723
9703,Minnesota,3963.0251292199996,-8215.492913339998,7/4/20,37624,5639632.0,1503,667.1357280049479,3.9947905592175212
9704,Mississippi,2689.00357846,-7350.949515640001,7/4/20,30674,2976149.0,1107,1030.6607632883972,3.6089196061811304
9705,Missouri,4460.9847262700005,-10729.940478620003,7/4/20,23583,6626371.0,1050,355.8961609605016,4.452359750667854
9706,Montana,2630.5827033899996,-6143.222113400001,7/4/20,1167,1068778.0,23,109.19012180265688,1.970865467009426
9707,Nebraska,3842.9269300899973,-9210.62813682,7/4/20,19827,1934408.0,284,1024.964743735551,1.43239017501387
9708,Nevada,667.3519446600001,-1998.5878900999996,7/4/20,21575,3080156.0,530,700.4515355715749,2.456546929316338
9709,New Hampshire,434.78972876,-715.77656705,7/4/20,5872,1359711.0,379,431.8564753833719,6.454359673024523
9710,New Jersey,846.0152591300001,-1567.07144401,7/4/20,173033,8882190.0,15189,1948.0893788581418,8.778094351944427
9711,New Mexico,1140.1288462999999,-3494.2745445,7/4/20,13063,2096829.0,513,622.9883314280754,3.9271224067978263
9712,New York,2637.7373826599996,-4679.39936508,7/4/20,396598,26161672.0,32157,1515.9505095851673,8.108210328846841
9713,North Carolina,3562.420971000001,-7950.109873960003,7/4/20,71670,10488084.0,1422,683.3469297156659,1.984093763080787
9714,North Dakota,2511.8558565800004,-5313.217852090001,7/4/20,3779,762062.0,80,495.8914104101766,2.1169621593014027
9715,Northern Mariana Islands,15.0979,145.6739,7/4/20,31,55144.0,2,56.21645147250834,6.451612903225806
9716,Ohio,3547.3389435400018,-7289.51590458,7/4/20,56183,11689100.0,2907,480.64436098587566,5.174163003043626
9717,Oklahoma,2733.6474108,-7488.35776672,7/4/20,15648,3956971.0,398,395.4539975147657,2.5434560327198366
9718,Oregon,1601.7264242899996,-4373.1691055,7/4/20,9930,4217737.0,213,235.4343099154831,2.1450151057401814
9719,Pennsylvania,2734.8112497699994,-5200.22629518,7/4/20,93922,12801989.0,6749,733.6516224158605,7.185749877557973
9720,Puerto Rico,1422.70343,-5179.780198999999,7/4/20,7787,3754939.0,155,207.38019978487,1.990496982149737
9721,Rhode Island,208.27571053,-357.32052549,7/4/20,16991,1059361.0,960,1603.8914024586518,5.650050026484609
9722,South Carolina,1562.0437180300005,-3725.2363858399995,7/4/20,43386,5148714.0,813,842.6570207628546,1.873876365647905
9723,South Dakota,2921.9978651999995,-6554.50198811,7/4/20,7028,884659.0,97,794.4303963448062,1.3801935116676152
9724,Tennessee,3409.0847101599993,-8180.328683919998,7/4/20,50140,6829174.0,637,734.2029943884868,1.2704427602712405
9725,Texas,8041.803434339999,-25057.879425249983,7/4/20,193958,28995881.0,2620,668.9156987504535,1.350807906866435
9726,Utah,1388.55098628,-3904.519943400001,7/4/20,24542,3205958.0,181,765.5122119503749,0.7375112052807432
